State_Name,District_Name,Crop_Year,Season,Crop
Gujarat,BANAS KANTHA,2004,Rabi       ,Gram
Gujarat,BANAS KANTHA,2004,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2004,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2004,Rabi       ,Small millets
Gujarat,BANAS KANTHA,2004,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2005,Rabi       ,Gram
Gujarat,BANAS KANTHA,2005,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2005,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2005,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2006,Rabi       ,Gram
Gujarat,BANAS KANTHA,2006,Rabi       ,Other  Rabi pulses
Gujarat,BANAS KANTHA,2006,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2006,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2006,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2007,Rabi       ,Gram
Gujarat,BANAS KANTHA,2007,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2007,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2007,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2008,Rabi       ,Gram
Gujarat,BANAS KANTHA,2008,Rabi       ,Onion
Gujarat,BANAS KANTHA,2008,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2008,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2008,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2009,Rabi       ,Gram
Gujarat,BANAS KANTHA,2009,Rabi       ,Jowar
Gujarat,BANAS KANTHA,2009,Rabi       ,Onion
Gujarat,BANAS KANTHA,2009,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2009,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2009,Rabi       ,Tobacco
Gujarat,BANAS KANTHA,2009,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2010,Rabi       ,Gram
Gujarat,BANAS KANTHA,2010,Rabi       ,Maize
Gujarat,BANAS KANTHA,2010,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2010,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2010,Rabi       ,Tobacco
Gujarat,BANAS KANTHA,2010,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2011,Rabi       ,Gram
Gujarat,BANAS KANTHA,2011,Rabi       ,Jowar
Gujarat,BANAS KANTHA,2011,Rabi       ,Maize
Gujarat,BANAS KANTHA,2011,Rabi       ,Onion
Gujarat,BANAS KANTHA,2011,Rabi       ,Other  Rabi pulses
Gujarat,BANAS KANTHA,2011,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2011,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2011,Rabi       ,Tobacco
Gujarat,BANAS KANTHA,2011,Rabi       ,Wheat
Gujarat,BANAS KANTHA,2012,Rabi       ,Gram
Gujarat,BANAS KANTHA,2012,Rabi       ,Maize
Gujarat,BANAS KANTHA,2012,Rabi       ,Other Cereals & Millets
Gujarat,BANAS KANTHA,2012,Rabi       ,Rapeseed &Mustard
Gujarat,BANAS KANTHA,2012,Rabi       ,Tobacco
Gujarat,BANAS KANTHA,2012,Rabi       ,Wheat
Gujarat,BHARUCH,1997,Rabi       ,Gram
Gujarat,BHARUCH,1997,Rabi       ,Jowar
Gujarat,BHARUCH,1997,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,1997,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,1997,Rabi       ,Wheat
Gujarat,BHARUCH,1998,Rabi       ,Gram
Gujarat,BHARUCH,1998,Rabi       ,Jowar
Gujarat,BHARUCH,1998,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,1998,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,1998,Rabi       ,Wheat
Gujarat,BHARUCH,1999,Rabi       ,Gram
Gujarat,BHARUCH,1999,Rabi       ,Jowar
Gujarat,BHARUCH,1999,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,1999,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,1999,Rabi       ,Wheat
Gujarat,BHARUCH,2000,Rabi       ,Gram
Gujarat,BHARUCH,2000,Rabi       ,Jowar
Gujarat,BHARUCH,2000,Rabi       ,Wheat
Gujarat,BHARUCH,2001,Rabi       ,Gram
Gujarat,BHARUCH,2001,Rabi       ,Jowar
Gujarat,BHARUCH,2001,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2001,Rabi       ,Wheat
Gujarat,BHARUCH,2002,Rabi       ,Gram
Gujarat,BHARUCH,2002,Rabi       ,Jowar
Gujarat,BHARUCH,2002,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2002,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2002,Rabi       ,Wheat
Gujarat,BHARUCH,2003,Rabi       ,Gram
Gujarat,BHARUCH,2003,Rabi       ,Jowar
Gujarat,BHARUCH,2003,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2003,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2003,Rabi       ,Small millets
Gujarat,BHARUCH,2003,Rabi       ,Wheat
Gujarat,BHARUCH,2004,Rabi       ,Gram
Gujarat,BHARUCH,2004,Rabi       ,Jowar
Gujarat,BHARUCH,2004,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2004,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2004,Rabi       ,Wheat
Gujarat,BHARUCH,2005,Rabi       ,Gram
Gujarat,BHARUCH,2005,Rabi       ,Jowar
Gujarat,BHARUCH,2005,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2005,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2005,Rabi       ,Wheat
Gujarat,BHARUCH,2006,Rabi       ,Gram
Gujarat,BHARUCH,2006,Rabi       ,Jowar
Gujarat,BHARUCH,2006,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2006,Rabi       ,Other Cereals & Millets
Gujarat,BHARUCH,2006,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2006,Rabi       ,Wheat
Gujarat,BHARUCH,2007,Rabi       ,Gram
Gujarat,BHARUCH,2007,Rabi       ,Jowar
Gujarat,BHARUCH,2007,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2007,Rabi       ,Other Cereals & Millets
Gujarat,BHARUCH,2007,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2007,Rabi       ,Wheat
Gujarat,BHARUCH,2008,Rabi       ,Gram
Gujarat,BHARUCH,2008,Rabi       ,Jowar
Gujarat,BHARUCH,2008,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2008,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2008,Rabi       ,Wheat
Gujarat,BHARUCH,2009,Rabi       ,Gram
Gujarat,BHARUCH,2009,Rabi       ,Jowar
Gujarat,BHARUCH,2009,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2009,Rabi       ,Wheat
Gujarat,BHARUCH,2010,Rabi       ,Gram
Gujarat,BHARUCH,2010,Rabi       ,Jowar
Gujarat,BHARUCH,2010,Rabi       ,Maize
Gujarat,BHARUCH,2010,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2010,Rabi       ,Wheat
Gujarat,BHARUCH,2011,Rabi       ,Gram
Gujarat,BHARUCH,2011,Rabi       ,Jowar
Gujarat,BHARUCH,2011,Rabi       ,Maize
Gujarat,BHARUCH,2011,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2011,Rabi       ,Other Cereals & Millets
Gujarat,BHARUCH,2011,Rabi       ,Rapeseed &Mustard
Gujarat,BHARUCH,2011,Rabi       ,Wheat
Gujarat,BHARUCH,2012,Rabi       ,Gram
Gujarat,BHARUCH,2012,Rabi       ,Jowar
Gujarat,BHARUCH,2012,Rabi       ,Onion
Gujarat,BHARUCH,2012,Rabi       ,Other  Rabi pulses
Gujarat,BHARUCH,2012,Rabi       ,Other Cereals & Millets
Gujarat,BHARUCH,2012,Rabi       ,Wheat
Gujarat,BHAVNAGAR,1997,Rabi       ,Gram
Gujarat,BHAVNAGAR,1997,Rabi       ,Jowar
Gujarat,BHAVNAGAR,1997,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,1997,Rabi       ,Wheat
Gujarat,BHAVNAGAR,1998,Rabi       ,Gram
Gujarat,BHAVNAGAR,1998,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,1998,Rabi       ,Wheat
Gujarat,BHAVNAGAR,1999,Rabi       ,Gram
Gujarat,BHAVNAGAR,1999,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,1999,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2000,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2001,Rabi       ,Gram
Gujarat,BHAVNAGAR,2001,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2001,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2002,Rabi       ,Gram
Gujarat,BHAVNAGAR,2002,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2002,Rabi       ,Small millets
Gujarat,BHAVNAGAR,2002,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2003,Rabi       ,Gram
Gujarat,BHAVNAGAR,2003,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2003,Rabi       ,Small millets
Gujarat,BHAVNAGAR,2003,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2004,Rabi       ,Gram
Gujarat,BHAVNAGAR,2004,Rabi       ,Other Cereals & Millets
Gujarat,BHAVNAGAR,2004,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2004,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2005,Rabi       ,Gram
Gujarat,BHAVNAGAR,2005,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2005,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2006,Rabi       ,Gram
Gujarat,BHAVNAGAR,2006,Rabi       ,Other  Rabi pulses
Gujarat,BHAVNAGAR,2006,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2006,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2007,Rabi       ,Gram
Gujarat,BHAVNAGAR,2007,Rabi       ,Jowar
Gujarat,BHAVNAGAR,2007,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2007,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2008,Rabi       ,Gram
Gujarat,BHAVNAGAR,2008,Rabi       ,Jowar
Gujarat,BHAVNAGAR,2008,Rabi       ,Onion
Gujarat,BHAVNAGAR,2008,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2008,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2009,Rabi       ,Gram
Gujarat,BHAVNAGAR,2009,Rabi       ,Onion
Gujarat,BHAVNAGAR,2009,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2009,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2010,Rabi       ,Gram
Gujarat,BHAVNAGAR,2010,Rabi       ,Jowar
Gujarat,BHAVNAGAR,2010,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2010,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2011,Rabi       ,Gram
Gujarat,BHAVNAGAR,2011,Rabi       ,Jowar
Gujarat,BHAVNAGAR,2011,Rabi       ,Onion
Gujarat,BHAVNAGAR,2011,Rabi       ,Other  Rabi pulses
Gujarat,BHAVNAGAR,2011,Rabi       ,Rapeseed &Mustard
Gujarat,BHAVNAGAR,2011,Rabi       ,Wheat
Gujarat,BHAVNAGAR,2012,Rabi       ,Gram
Gujarat,BHAVNAGAR,2012,Rabi       ,Onion
Gujarat,BHAVNAGAR,2012,Rabi       ,Wheat
Gujarat,DANG,1997,Rabi       ,Gram
Gujarat,DANG,1997,Rabi       ,Wheat
Gujarat,DANG,1998,Rabi       ,Gram
Gujarat,DANG,1998,Rabi       ,Wheat
Gujarat,DANG,1999,Rabi       ,Gram
Gujarat,DANG,1999,Rabi       ,Other  Rabi pulses
Gujarat,DANG,1999,Rabi       ,Wheat
Gujarat,DANG,2000,Rabi       ,Gram
Gujarat,DANG,2000,Rabi       ,Wheat
Gujarat,DANG,2001,Rabi       ,Gram
Gujarat,DANG,2001,Rabi       ,Wheat
Gujarat,DANG,2002,Rabi       ,Gram
Gujarat,DANG,2002,Rabi       ,Wheat
Gujarat,DANG,2004,Rabi       ,Gram
Gujarat,DANG,2004,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2004,Rabi       ,Wheat
Gujarat,DANG,2005,Rabi       ,Gram
Gujarat,DANG,2005,Rabi       ,Wheat
Gujarat,DANG,2006,Rabi       ,Gram
Gujarat,DANG,2006,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2006,Rabi       ,Wheat
Gujarat,DANG,2007,Rabi       ,Gram
Gujarat,DANG,2007,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2007,Rabi       ,Wheat
Gujarat,DANG,2008,Rabi       ,Gram
Gujarat,DANG,2008,Rabi       ,Onion
Gujarat,DANG,2008,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2008,Rabi       ,Wheat
Gujarat,DANG,2009,Rabi       ,Gram
Gujarat,DANG,2009,Rabi       ,Onion
Gujarat,DANG,2009,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2009,Rabi       ,Wheat
Gujarat,DANG,2010,Rabi       ,Gram
Gujarat,DANG,2010,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2010,Rabi       ,Wheat
Gujarat,DANG,2011,Rabi       ,Gram
Gujarat,DANG,2011,Rabi       ,Onion
Gujarat,DANG,2011,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2011,Rabi       ,Wheat
Gujarat,DANG,2012,Rabi       ,Gram
Gujarat,DANG,2012,Rabi       ,Jowar
Gujarat,DANG,2012,Rabi       ,Onion
Gujarat,DANG,2012,Rabi       ,Other  Rabi pulses
Gujarat,DANG,2012,Rabi       ,Other Cereals & Millets
Gujarat,DANG,2012,Rabi       ,Wheat
Gujarat,DOHAD,2003,Rabi       ,Gram
Gujarat,DOHAD,2003,Rabi       ,Jowar
Gujarat,DOHAD,2003,Rabi       ,Other  Rabi pulses
Gujarat,DOHAD,2003,Rabi       ,Rapeseed &Mustard
Gujarat,DOHAD,2003,Rabi       ,Small millets
Gujarat,DOHAD,2003,Rabi       ,Wheat
Gujarat,DOHAD,2004,Rabi       ,Gram
Gujarat,DOHAD,2004,Rabi       ,Jowar
Gujarat,DOHAD,2004,Rabi       ,Other  Rabi pulses
Gujarat,DOHAD,2004,Rabi       ,Other Cereals & Millets
Gujarat,DOHAD,2004,Rabi       ,Rapeseed &Mustard
Gujarat,DOHAD,2004,Rabi       ,Wheat
Gujarat,DOHAD,2005,Rabi       ,Gram
Gujarat,DOHAD,2005,Rabi       ,Jowar
Gujarat,DOHAD,2005,Rabi       ,Other  Rabi pulses
Gujarat,DOHAD,2005,Rabi       ,Other Cereals & Millets
Gujarat,DOHAD,2005,Rabi       ,Rapeseed &Mustard
Gujarat,DOHAD,2005,Rabi       ,Wheat
Gujarat,DOHAD,2006,Rabi       ,Gram
Gujarat,DOHAD,2006,Rabi       ,Other Cereals & Millets
