State_Name,District_Name,Crop_Year,Season,Crop
Gujarat,AHMADABAD,2010,Kharif     ,other oilseeds
Gujarat,AHMADABAD,2010,Kharif     ,Rice
Gujarat,AHMADABAD,2010,Kharif     ,Sesamum
Gujarat,AHMADABAD,2010,Kharif     ,Tobacco
Gujarat,AHMADABAD,2010,Kharif     ,Urad
Gujarat,AHMADABAD,2011,Kharif     ,Arhar/Tur
Gujarat,AHMADABAD,2011,Kharif     ,Bajra
Gujarat,AHMADABAD,2011,Kharif     ,Castor seed
Gujarat,AHMADABAD,2011,Kharif     ,Cotton(lint)
Gujarat,AHMADABAD,2011,Kharif     ,Groundnut
Gujarat,AHMADABAD,2011,Kharif     ,Moong(Green Gram)
Gujarat,AHMADABAD,2011,Kharif     ,Moth
Gujarat,AHMADABAD,2011,Kharif     ,Other Kharif pulses
Gujarat,AHMADABAD,2011,Kharif     ,Rice
Gujarat,AHMADABAD,2011,Kharif     ,Sesamum
Gujarat,AHMADABAD,2011,Kharif     ,Tobacco
Gujarat,AHMADABAD,2011,Kharif     ,Urad
Gujarat,AHMADABAD,2012,Kharif     ,Arhar/Tur
Gujarat,AHMADABAD,2012,Kharif     ,Bajra
Gujarat,AHMADABAD,2012,Kharif     ,Castor seed
Gujarat,AHMADABAD,2012,Kharif     ,Cotton(lint)
Gujarat,AHMADABAD,2012,Kharif     ,Groundnut
Gujarat,AHMADABAD,2012,Kharif     ,Moong(Green Gram)
Gujarat,AHMADABAD,2012,Kharif     ,Moth
Gujarat,AHMADABAD,2012,Kharif     ,Other Kharif pulses
Gujarat,AHMADABAD,2012,Kharif     ,Rice
Gujarat,AHMADABAD,2012,Kharif     ,Sesamum
Gujarat,AHMADABAD,2012,Kharif     ,Tobacco
Gujarat,AHMADABAD,2012,Kharif     ,Urad
Gujarat,AMRELI,1997,Kharif     ,Arhar/Tur
Gujarat,AMRELI,1997,Kharif     ,Bajra
Gujarat,AMRELI,1997,Kharif     ,Dry chillies
Gujarat,AMRELI,1997,Kharif     ,Groundnut
Gujarat,AMRELI,1997,Kharif     ,Jowar
Gujarat,AMRELI,1997,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,1997,Kharif     ,Moth
Gujarat,AMRELI,1997,Kharif     ,Urad
Gujarat,AMRELI,1998,Kharif     ,Arhar/Tur
Gujarat,AMRELI,1998,Kharif     ,Bajra
Gujarat,AMRELI,1998,Kharif     ,Castor seed
Gujarat,AMRELI,1998,Kharif     ,Cotton(lint)
Gujarat,AMRELI,1998,Kharif     ,Groundnut
Gujarat,AMRELI,1998,Kharif     ,Jowar
Gujarat,AMRELI,1998,Kharif     ,Maize
Gujarat,AMRELI,1998,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,1998,Kharif     ,Moth
Gujarat,AMRELI,1998,Kharif     ,Rice
Gujarat,AMRELI,1998,Kharif     ,Sesamum
Gujarat,AMRELI,1998,Kharif     ,Urad
Gujarat,AMRELI,1999,Kharif     ,Arhar/Tur
Gujarat,AMRELI,1999,Kharif     ,Bajra
Gujarat,AMRELI,1999,Kharif     ,Castor seed
Gujarat,AMRELI,1999,Kharif     ,Cotton(lint)
Gujarat,AMRELI,1999,Kharif     ,Groundnut
Gujarat,AMRELI,1999,Kharif     ,Jowar
Gujarat,AMRELI,1999,Kharif     ,Maize
Gujarat,AMRELI,1999,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,1999,Kharif     ,Moth
Gujarat,AMRELI,1999,Kharif     ,Rice
Gujarat,AMRELI,1999,Kharif     ,Sesamum
Gujarat,AMRELI,1999,Kharif     ,Urad
Gujarat,AMRELI,2000,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2000,Kharif     ,Bajra
Gujarat,AMRELI,2000,Kharif     ,Castor seed
Gujarat,AMRELI,2000,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2000,Kharif     ,Groundnut
Gujarat,AMRELI,2000,Kharif     ,Jowar
Gujarat,AMRELI,2000,Kharif     ,Maize
Gujarat,AMRELI,2000,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2000,Kharif     ,Moth
Gujarat,AMRELI,2000,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2000,Kharif     ,Sesamum
Gujarat,AMRELI,2000,Kharif     ,Urad
Gujarat,AMRELI,2001,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2001,Kharif     ,Bajra
Gujarat,AMRELI,2001,Kharif     ,Castor seed
Gujarat,AMRELI,2001,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2001,Kharif     ,Groundnut
Gujarat,AMRELI,2001,Kharif     ,Jowar
Gujarat,AMRELI,2001,Kharif     ,Maize
Gujarat,AMRELI,2001,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2001,Kharif     ,Moth
Gujarat,AMRELI,2001,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2001,Kharif     ,Rice
Gujarat,AMRELI,2001,Kharif     ,Sesamum
Gujarat,AMRELI,2001,Kharif     ,Small millets
Gujarat,AMRELI,2001,Kharif     ,Urad
Gujarat,AMRELI,2002,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2002,Kharif     ,Bajra
Gujarat,AMRELI,2002,Kharif     ,Castor seed
Gujarat,AMRELI,2002,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2002,Kharif     ,Groundnut
Gujarat,AMRELI,2002,Kharif     ,Jowar
Gujarat,AMRELI,2002,Kharif     ,Maize
Gujarat,AMRELI,2002,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2002,Kharif     ,Moth
Gujarat,AMRELI,2002,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2002,Kharif     ,Sesamum
Gujarat,AMRELI,2002,Kharif     ,Urad
Gujarat,AMRELI,2003,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2003,Kharif     ,Bajra
Gujarat,AMRELI,2003,Kharif     ,Castor seed
Gujarat,AMRELI,2003,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2003,Kharif     ,Groundnut
Gujarat,AMRELI,2003,Kharif     ,Jowar
Gujarat,AMRELI,2003,Kharif     ,Maize
Gujarat,AMRELI,2003,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2003,Kharif     ,Moth
Gujarat,AMRELI,2003,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2003,Kharif     ,Sesamum
Gujarat,AMRELI,2003,Kharif     ,Urad
Gujarat,AMRELI,2004,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2004,Kharif     ,Bajra
Gujarat,AMRELI,2004,Kharif     ,Castor seed
Gujarat,AMRELI,2004,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2004,Kharif     ,Groundnut
Gujarat,AMRELI,2004,Kharif     ,Jowar
Gujarat,AMRELI,2004,Kharif     ,Maize
Gujarat,AMRELI,2004,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2004,Kharif     ,Moth
Gujarat,AMRELI,2004,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2004,Kharif     ,Sesamum
Gujarat,AMRELI,2004,Kharif     ,Urad
Gujarat,AMRELI,2005,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2005,Kharif     ,Bajra
Gujarat,AMRELI,2005,Kharif     ,Castor seed
Gujarat,AMRELI,2005,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2005,Kharif     ,Groundnut
Gujarat,AMRELI,2005,Kharif     ,Jowar
Gujarat,AMRELI,2005,Kharif     ,Maize
Gujarat,AMRELI,2005,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2005,Kharif     ,Moth
Gujarat,AMRELI,2005,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2005,Kharif     ,Sesamum
Gujarat,AMRELI,2005,Kharif     ,Urad
Gujarat,AMRELI,2006,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2006,Kharif     ,Bajra
Gujarat,AMRELI,2006,Kharif     ,Castor seed
Gujarat,AMRELI,2006,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2006,Kharif     ,Groundnut
Gujarat,AMRELI,2006,Kharif     ,Maize
Gujarat,AMRELI,2006,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2006,Kharif     ,Moth
Gujarat,AMRELI,2006,Kharif     ,Sesamum
Gujarat,AMRELI,2006,Kharif     ,Urad
Gujarat,AMRELI,2007,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2007,Kharif     ,Bajra
Gujarat,AMRELI,2007,Kharif     ,Castor seed
Gujarat,AMRELI,2007,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2007,Kharif     ,Groundnut
Gujarat,AMRELI,2007,Kharif     ,Maize
Gujarat,AMRELI,2007,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2007,Kharif     ,Moth
Gujarat,AMRELI,2007,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2007,Kharif     ,Sesamum
Gujarat,AMRELI,2007,Kharif     ,Urad
Gujarat,AMRELI,2008,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2008,Kharif     ,Bajra
Gujarat,AMRELI,2008,Kharif     ,Castor seed
Gujarat,AMRELI,2008,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2008,Kharif     ,Groundnut
Gujarat,AMRELI,2008,Kharif     ,Maize
Gujarat,AMRELI,2008,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2008,Kharif     ,Moth
Gujarat,AMRELI,2008,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2008,Kharif     ,Sesamum
Gujarat,AMRELI,2008,Kharif     ,Urad
Gujarat,AMRELI,2009,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2009,Kharif     ,Bajra
Gujarat,AMRELI,2009,Kharif     ,Castor seed
Gujarat,AMRELI,2009,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2009,Kharif     ,Groundnut
Gujarat,AMRELI,2009,Kharif     ,Jowar
Gujarat,AMRELI,2009,Kharif     ,Maize
Gujarat,AMRELI,2009,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2009,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2009,Kharif     ,Sesamum
Gujarat,AMRELI,2009,Kharif     ,Urad
Gujarat,AMRELI,2010,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2010,Kharif     ,Bajra
Gujarat,AMRELI,2010,Kharif     ,Castor seed
Gujarat,AMRELI,2010,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2010,Kharif     ,Groundnut
Gujarat,AMRELI,2010,Kharif     ,Jowar
Gujarat,AMRELI,2010,Kharif     ,Maize
Gujarat,AMRELI,2010,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2010,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2010,Kharif     ,other oilseeds
Gujarat,AMRELI,2010,Kharif     ,Sesamum
Gujarat,AMRELI,2010,Kharif     ,Tobacco
Gujarat,AMRELI,2010,Kharif     ,Urad
Gujarat,AMRELI,2011,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2011,Kharif     ,Bajra
Gujarat,AMRELI,2011,Kharif     ,Castor seed
Gujarat,AMRELI,2011,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2011,Kharif     ,Groundnut
Gujarat,AMRELI,2011,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2011,Kharif     ,Sesamum
Gujarat,AMRELI,2011,Kharif     ,Urad
Gujarat,AMRELI,2012,Kharif     ,Arhar/Tur
Gujarat,AMRELI,2012,Kharif     ,Bajra
Gujarat,AMRELI,2012,Kharif     ,Castor seed
Gujarat,AMRELI,2012,Kharif     ,Cotton(lint)
Gujarat,AMRELI,2012,Kharif     ,Groundnut
Gujarat,AMRELI,2012,Kharif     ,Maize
Gujarat,AMRELI,2012,Kharif     ,Moong(Green Gram)
Gujarat,AMRELI,2012,Kharif     ,Other Kharif pulses
Gujarat,AMRELI,2012,Kharif     ,Sesamum
Gujarat,AMRELI,2012,Kharif     ,Urad
Gujarat,ANAND,2003,Kharif     ,Arhar/Tur
Gujarat,ANAND,2003,Kharif     ,Bajra
Gujarat,ANAND,2003,Kharif     ,Castor seed
Gujarat,ANAND,2003,Kharif     ,Cotton(lint)
Gujarat,ANAND,2003,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2003,Kharif     ,Moth
Gujarat,ANAND,2003,Kharif     ,Rice
Gujarat,ANAND,2003,Kharif     ,Sesamum
Gujarat,ANAND,2004,Kharif     ,Arhar/Tur
Gujarat,ANAND,2004,Kharif     ,Bajra
Gujarat,ANAND,2004,Kharif     ,Castor seed
Gujarat,ANAND,2004,Kharif     ,Cotton(lint)
Gujarat,ANAND,2004,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2004,Kharif     ,Rice
Gujarat,ANAND,2004,Kharif     ,Sesamum
Gujarat,ANAND,2004,Kharif     ,Urad
Gujarat,ANAND,2005,Kharif     ,Arhar/Tur
Gujarat,ANAND,2005,Kharif     ,Bajra
Gujarat,ANAND,2005,Kharif     ,Castor seed
Gujarat,ANAND,2005,Kharif     ,Cotton(lint)
Gujarat,ANAND,2005,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2005,Kharif     ,Rice
Gujarat,ANAND,2005,Kharif     ,Sesamum
Gujarat,ANAND,2006,Kharif     ,Arhar/Tur
Gujarat,ANAND,2006,Kharif     ,Bajra
Gujarat,ANAND,2006,Kharif     ,Castor seed
Gujarat,ANAND,2006,Kharif     ,Cotton(lint)
Gujarat,ANAND,2006,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2006,Kharif     ,Rice
Gujarat,ANAND,2006,Kharif     ,Sesamum
Gujarat,ANAND,2007,Kharif     ,Arhar/Tur
Gujarat,ANAND,2007,Kharif     ,Bajra
Gujarat,ANAND,2007,Kharif     ,Castor seed
Gujarat,ANAND,2007,Kharif     ,Cotton(lint)
Gujarat,ANAND,2007,Kharif     ,Groundnut
Gujarat,ANAND,2007,Kharif     ,Maize
Gujarat,ANAND,2007,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2007,Kharif     ,Moth
Gujarat,ANAND,2007,Kharif     ,Rice
Gujarat,ANAND,2007,Kharif     ,Sesamum
Gujarat,ANAND,2007,Kharif     ,Urad
Gujarat,ANAND,2008,Kharif     ,Arhar/Tur
Gujarat,ANAND,2008,Kharif     ,Bajra
Gujarat,ANAND,2008,Kharif     ,Castor seed
Gujarat,ANAND,2008,Kharif     ,Cotton(lint)
Gujarat,ANAND,2008,Kharif     ,Jowar
Gujarat,ANAND,2008,Kharif     ,Maize
Gujarat,ANAND,2008,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2008,Kharif     ,Other Kharif pulses
Gujarat,ANAND,2008,Kharif     ,Rice
Gujarat,ANAND,2008,Kharif     ,Sesamum
Gujarat,ANAND,2008,Kharif     ,Tobacco
Gujarat,ANAND,2008,Kharif     ,Urad
Gujarat,ANAND,2009,Kharif     ,Arhar/Tur
Gujarat,ANAND,2009,Kharif     ,Bajra
Gujarat,ANAND,2009,Kharif     ,Castor seed
Gujarat,ANAND,2009,Kharif     ,Cotton(lint)
Gujarat,ANAND,2009,Kharif     ,Jowar
Gujarat,ANAND,2009,Kharif     ,Maize
Gujarat,ANAND,2009,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2009,Kharif     ,Moth
Gujarat,ANAND,2009,Kharif     ,Other Kharif pulses
Gujarat,ANAND,2009,Kharif     ,Rice
Gujarat,ANAND,2009,Kharif     ,Sesamum
Gujarat,ANAND,2009,Kharif     ,Tobacco
Gujarat,ANAND,2009,Kharif     ,Urad
Gujarat,ANAND,2010,Kharif     ,Arhar/Tur
Gujarat,ANAND,2010,Kharif     ,Bajra
Gujarat,ANAND,2010,Kharif     ,Castor seed
Gujarat,ANAND,2010,Kharif     ,Cotton(lint)
Gujarat,ANAND,2010,Kharif     ,Jowar
Gujarat,ANAND,2010,Kharif     ,Maize
Gujarat,ANAND,2010,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2010,Kharif     ,Other Kharif pulses
Gujarat,ANAND,2010,Kharif     ,other oilseeds
Gujarat,ANAND,2010,Kharif     ,Rice
Gujarat,ANAND,2010,Kharif     ,Sesamum
Gujarat,ANAND,2010,Kharif     ,Tobacco
Gujarat,ANAND,2010,Kharif     ,Urad
Gujarat,ANAND,2011,Kharif     ,Arhar/Tur
Gujarat,ANAND,2011,Kharif     ,Bajra
Gujarat,ANAND,2011,Kharif     ,Castor seed
Gujarat,ANAND,2011,Kharif     ,Cotton(lint)
Gujarat,ANAND,2011,Kharif     ,Maize
Gujarat,ANAND,2011,Kharif     ,Moong(Green Gram)
Gujarat,ANAND,2011,Kharif     ,Other Cereals & Millets
Gujarat,ANAND,2011,Kharif     ,Rice
Gujarat,ANAND,2011,Kharif     ,Sesamum
Gujarat,ANAND,2011,Kharif     ,Tobacco
Gujarat,ANAND,2011,Kharif     ,Urad
Gujarat,ANAND,2012,Kharif     ,Arhar/Tur
Gujarat,ANAND,2012,Kharif     ,Bajra
Gujarat,ANAND,2012,Kharif     ,Castor seed
Gujarat,ANAND,2012,Kharif     ,Cotton(lint)
Gujarat,ANAND,2012,Kharif     ,Maize
Gujarat,ANAND,2012,Kharif     ,Moong(Green Gram)
